adm1,adm2,adm3,adm4,kode_diminta,provinsi,kotkab,kecamatan,desa,analysis_date,utc_datetime,local_datetime,time_index,t,hu,tp,tcc,ws,wd,wd_deg,wd_to,vs,vs_text,weather,weather_desc,weather_desc_en,image,datetime
73,73.71,73.71.03,73.71.03.1014,73.71.03.1014,Sulawesi Selatan,Kota Makassar,Makassar,Bara Baraya Utara,2026-09-19T12:00:00,2026-09-21 19:00:00,2026-09-22 03:00:00,54-55,27,69,0,36,7.7,SE,178,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T19:00:00Z
73,73.71,73.71.03,73.71.03.1014,73.71.03.1014,Sulawesi Selatan,Kota Makassar,Makassar,Bara Baraya Utara,2026-09-19T12:00:00,2026-09-21 22:00:00,2026-09-22 06:00:00,57-58,27,70,0,2,6,W,296,E,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T22:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-19 15:00:00,2026-09-19 23:00:00,2-3,27,72,0,58,9,S,200,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T15:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-19 18:00:00,2026-09-20 02:00:00,5-6,27,67,0,5,6.7,NW,326,SE,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T18:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-19 21:00:00,2026-09-20 05:00:00,8-9,26,69,0,6,4.1,NE,75,SW,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T21:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-20 00:00:00,2026-09-20 08:00:00,11-12,29,57,0,24,2.3,SW,261,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T00:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-20 03:00:00,2026-09-20 11:00:00,14-15,28,68,0,28,15.2,SW,249,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T03:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-20 06:00:00,2026-09-20 14:00:00,17-18,29,68,0,25,15.7,SW,256,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T06:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-20 09:00:00,2026-09-20 17:00:00,20-21,28,77,0,18,13.3,SW,269,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T09:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-20 12:00:00,2026-09-20 20:00:00,23-24,28,75,0,0,6.3,NE,67,SW,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T12:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-20 15:00:00,2026-09-20 23:00:00,26-27,28,70,0,0,4.3,S,193,N,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T15:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-20 18:00:00,2026-09-21 02:00:00,29-30,27,73,0,0,6,SW,232,NE,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T18:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-20 21:00:00,2026-09-21 05:00:00,32-33,27,74,0,56,3.4,NE,66,SW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T21:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-21 00:00:00,2026-09-21 08:00:00,35-36,29,66,0,36,4.9,S,192,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T00:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-21 03:00:00,2026-09-21 11:00:00,38-39,29,72,0,16,12.6,SW,236,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T03:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-21 06:00:00,2026-09-21 14:00:00,41-42,30,70,0,29,16.2,SW,245,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T06:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-21 09:00:00,2026-09-21 17:00:00,44-45,30,73,0,20,5,SW,252,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T09:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-21 12:00:00,2026-09-21 20:00:00,47-48,29,59,0,4,4.1,N,2,S,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T12:00:00Z
73,73.71,73.71.04,73.71.04.1001,73.71.04.1001,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Maloku,2026-09-19T12:00:00,2026-09-21 15:00:00,2026-09-21 23:00:00,50-51,28,71,0,82,9.6,S,217,N,,,2,Cerah Berawan,Partly Cloudy,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah berawan-pm.svg,2026-09-21T15:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-19 16:00:00,2026-09-20 00:00:00,3-4,27,67,0,2,6.7,NW,326,SE,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T16:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-19 19:00:00,2026-09-20 03:00:00,6-7,27,68,0,35,4.1,NE,75,SW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T19:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-19 22:00:00,2026-09-20 06:00:00,9-10,27,66,0,5,2.3,SW,261,NE,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-19T22:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-20 01:00:00,2026-09-20 09:00:00,12-13,30,56,0,22,15.2,SW,249,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T01:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-20 04:00:00,2026-09-20 12:00:00,15-16,30,62,0,22,15.7,SW,256,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T04:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-20 07:00:00,2026-09-20 15:00:00,18-19,29,68,0,28,13.3,SW,269,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T07:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-20 10:00:00,2026-09-20 18:00:00,21-22,28,77,0,10,6.3,NE,67,SW,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T10:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-20 13:00:00,2026-09-20 21:00:00,24-25,28,69,0,0,4.3,S,193,N,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T13:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-20 16:00:00,2026-09-21 00:00:00,27-28,27,72,0,1,6,SW,232,NE,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T16:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-20 19:00:00,2026-09-21 03:00:00,30-31,27,72,0,8,3.4,NE,66,SW,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T19:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-20 22:00:00,2026-09-21 06:00:00,33-34,27,70,0,56,4.9,S,192,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T22:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-21 01:00:00,2026-09-21 09:00:00,36-37,30,63,0,31,12.6,SW,236,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T01:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-21 04:00:00,2026-09-21 12:00:00,39-40,30,66,0,22,16.2,SW,245,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T04:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-21 07:00:00,2026-09-21 15:00:00,42-43,31,64,0,35,5,SW,252,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T07:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-21 10:00:00,2026-09-21 18:00:00,45-46,30,67,0,26,4.1,N,2,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T10:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-21 13:00:00,2026-09-21 21:00:00,48-49,29,60,0,37,9.6,S,217,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T13:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-21 16:00:00,2026-09-22 00:00:00,51-52,27,69,0,48,6.4,W,294,E,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T16:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-21 19:00:00,2026-09-22 03:00:00,54-55,27,69,0,36,7.7,SE,178,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T19:00:00Z
73,73.71,73.71.04,73.71.04.1002,73.71.04.1002,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Mangkura,2026-09-19T12:00:00,2026-09-21 22:00:00,2026-09-22 06:00:00,57-58,27,70,0,2,6,W,296,E,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T22:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-19 16:00:00,2026-09-20 00:00:00,3-4,27,67,0,2,6.7,NW,326,SE,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T16:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-19 19:00:00,2026-09-20 03:00:00,6-7,27,68,0,35,4.1,NE,75,SW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T19:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-19 22:00:00,2026-09-20 06:00:00,9-10,27,66,0,5,2.3,SW,261,NE,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-19T22:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-20 01:00:00,2026-09-20 09:00:00,12-13,30,56,0,22,15.2,SW,249,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T01:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-20 04:00:00,2026-09-20 12:00:00,15-16,30,62,0,22,15.7,SW,256,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T04:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-20 07:00:00,2026-09-20 15:00:00,18-19,29,68,0,28,13.3,SW,269,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T07:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-20 10:00:00,2026-09-20 18:00:00,21-22,28,77,0,10,6.3,NE,67,SW,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T10:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-20 13:00:00,2026-09-20 21:00:00,24-25,28,69,0,0,4.3,S,193,N,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T13:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-20 16:00:00,2026-09-21 00:00:00,27-28,27,72,0,1,6,SW,232,NE,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T16:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-20 19:00:00,2026-09-21 03:00:00,30-31,27,72,0,8,3.4,NE,66,SW,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T19:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-20 22:00:00,2026-09-21 06:00:00,33-34,27,70,0,56,4.9,S,192,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T22:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-21 01:00:00,2026-09-21 09:00:00,36-37,30,63,0,31,12.6,SW,236,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T01:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-21 04:00:00,2026-09-21 12:00:00,39-40,30,66,0,22,16.2,SW,245,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T04:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-21 07:00:00,2026-09-21 15:00:00,42-43,31,64,0,35,5,SW,252,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T07:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-21 10:00:00,2026-09-21 18:00:00,45-46,30,67,0,26,4.1,N,2,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T10:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-21 13:00:00,2026-09-21 21:00:00,48-49,29,60,0,37,9.6,S,217,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T13:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-21 16:00:00,2026-09-22 00:00:00,51-52,27,69,0,48,6.4,W,294,E,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T16:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-21 19:00:00,2026-09-22 03:00:00,54-55,27,69,0,36,7.7,SE,178,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T19:00:00Z
73,73.71,73.71.04,73.71.04.1003,73.71.04.1003,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Selatan,2026-09-19T12:00:00,2026-09-21 22:00:00,2026-09-22 06:00:00,57-58,27,70,0,2,6,W,296,E,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T22:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-19 15:00:00,2026-09-19 23:00:00,2-3,27,67,0,48,4.3,S,184,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T15:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-19 18:00:00,2026-09-20 02:00:00,5-6,27,66,0,10,6.1,N,13,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T18:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-19 21:00:00,2026-09-20 05:00:00,8-9,26,69,0,6,14.6,NE,55,SW,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T21:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-20 00:00:00,2026-09-20 08:00:00,11-12,30,55,0,23,6.1,E,96,W,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T00:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-20 03:00:00,2026-09-20 11:00:00,14-15,29,65,0,26,16.2,SW,264,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T03:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-20 06:00:00,2026-09-20 14:00:00,17-18,29,66,0,28,18.1,SW,256,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T06:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-20 09:00:00,2026-09-20 17:00:00,20-21,28,76,0,21,20,SW,260,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T09:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-20 12:00:00,2026-09-20 20:00:00,23-24,28,76,0,0,2.4,W,312,E,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T12:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-20 15:00:00,2026-09-20 23:00:00,26-27,27,67,0,0,10,N,41,S,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T15:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-20 18:00:00,2026-09-21 02:00:00,29-30,27,70,0,0,1,N,20,S,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T18:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-20 21:00:00,2026-09-21 05:00:00,32-33,26,73,0,63,9.1,NE,48,SW,,,2,Cerah Berawan,Partly Cloudy,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah berawan-pm.svg,2026-09-20T21:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-21 00:00:00,2026-09-21 08:00:00,35-36,29,62,0,37,5.5,E,121,W,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T00:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-21 03:00:00,2026-09-21 11:00:00,38-39,30,69,0,16,18.3,SW,243,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T03:00:00Z
73,73.71,73.71.04,73.71.04.1004,73.71.04.1004,Sulawesi Selatan,Kota Makassar,Ujung Pandang,Pisang Utara,2026-09-19T12:00:00,2026-09-21 06:00:00,2026-09-21 14:00:00,41-42,30,69,0,31,20.3,SW,240,NE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T06:00:00Z
