adm1,adm2,adm3,adm4,kode_diminta,provinsi,kotkab,kecamatan,desa,analysis_date,utc_datetime,local_datetime,time_index,t,hu,tp,tcc,ws,wd,wd_deg,wd_to,vs,vs_text,weather,weather_desc,weather_desc_en,image,datetime
32,32.71,32.71.01,32.71.01.1013,32.71.01.1013,Jawa Barat,Kota Bogor,Bogor Selatan,Muara Sari,2026-09-19T12:00:00,2026-09-21 10:00:00,2026-09-21 17:00:00,45-46,24,90,0.7,31,3.8,SE,156,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T10:00:00Z
32,32.71,32.71.01,32.71.01.1013,32.71.01.1013,Jawa Barat,Kota Bogor,Bogor Selatan,Muara Sari,2026-09-19T12:00:00,2026-09-21 13:00:00,2026-09-21 20:00:00,48-49,23,95,0,49,5.9,SE,148,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T13:00:00Z
32,32.71,32.71.01,32.71.01.1013,32.71.01.1013,Jawa Barat,Kota Bogor,Bogor Selatan,Muara Sari,2026-09-19T12:00:00,2026-09-21 16:00:00,2026-09-21 23:00:00,51-52,22,93,0,35,4.9,SE,141,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T16:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-19 16:00:00,2026-09-19 23:00:00,3-4,22,87,0,26,4.9,SE,146,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T16:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-19 19:00:00,2026-09-20 02:00:00,6-7,22,88,0,15,0.4,SE,156,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T19:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-19 22:00:00,2026-09-20 05:00:00,9-10,22,87,0,9,7,N,7,S,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T22:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-20 01:00:00,2026-09-20 08:00:00,12-13,27,66,0,12,6.7,NW,341,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T01:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-20 04:00:00,2026-09-20 11:00:00,15-16,27,71,0.2,55,6.8,NE,82,SW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T04:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-20 07:00:00,2026-09-20 14:00:00,18-19,30,55,0.2,28,4,S,206,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T07:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-20 10:00:00,2026-09-20 17:00:00,21-22,25,82,0.8,31,1.2,NE,57,SW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T10:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-20 13:00:00,2026-09-20 20:00:00,24-25,23,93,0,64,3.5,N,27,S,,,2,Cerah Berawan,Partly Cloudy,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah berawan-pm.svg,2026-09-20T13:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-20 16:00:00,2026-09-20 23:00:00,27-28,22,95,0,54,1,N,19,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T16:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-20 19:00:00,2026-09-21 02:00:00,30-31,22,96,0,60,2.8,E,128,W,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T19:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-20 22:00:00,2026-09-21 05:00:00,33-34,22,93,0,32,2.1,SE,170,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T22:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-21 01:00:00,2026-09-21 08:00:00,36-37,27,69,0,41,7.7,NW,351,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T01:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-21 04:00:00,2026-09-21 11:00:00,39-40,30,60,0.3,53,7.5,NE,62,SW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T04:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-21 07:00:00,2026-09-21 14:00:00,42-43,27,71,0.7,91,3,SW,254,NE,,,3,Berawan,Mostly Cloudy,https://api-apps.bmkg.go.id/storage/icon/cuaca/berawan-am.svg,2026-09-21T07:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-21 10:00:00,2026-09-21 17:00:00,45-46,24,90,0.7,31,3.8,SE,156,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T10:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-21 13:00:00,2026-09-21 20:00:00,48-49,23,95,0,49,5.9,SE,148,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T13:00:00Z
32,32.71,32.71.01,32.71.01.1014,32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng,2026-09-19T12:00:00,2026-09-21 16:00:00,2026-09-21 23:00:00,51-52,22,93,0,35,4.9,SE,141,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T16:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-19 15:00:00,2026-09-19 22:00:00,2-3,23,84,0,31,7.4,SE,171,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T15:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-19 18:00:00,2026-09-20 01:00:00,5-6,22,87,0,22,5,SE,175,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T18:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-19 21:00:00,2026-09-20 04:00:00,8-9,22,85,0,6,1.8,SE,165,NW,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T21:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-20 00:00:00,2026-09-20 07:00:00,11-12,25,78,0,18,7.1,N,7,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T00:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-20 03:00:00,2026-09-20 10:00:00,14-15,28,64,0,48,7.8,NW,353,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T03:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-20 06:00:00,2026-09-20 13:00:00,17-18,30,53,0.2,14,10.7,E,132,W,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T06:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-20 09:00:00,2026-09-20 16:00:00,20-21,27,70,0.9,38,2,NW,346,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T09:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-20 12:00:00,2026-09-20 19:00:00,23-24,24,89,0,22,5.7,N,27,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T12:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-20 15:00:00,2026-09-20 22:00:00,26-27,24,93,0,44,0.8,S,220,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T15:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-20 18:00:00,2026-09-21 01:00:00,29-30,23,94,0,41,2.8,S,206,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T18:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-20 21:00:00,2026-09-21 04:00:00,32-33,22,92,0,23,3.5,SE,174,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T21:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-21 00:00:00,2026-09-21 07:00:00,35-36,26,74,0,17,2.1,SE,138,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T00:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-21 03:00:00,2026-09-21 10:00:00,38-39,29,61,0.2,25,3.9,N,30,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T03:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-21 06:00:00,2026-09-21 13:00:00,41-42,29,64,0.6,64,5.7,N,45,S,,,2,Cerah Berawan,Partly Cloudy,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah berawan-am.svg,2026-09-21T06:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-21 09:00:00,2026-09-21 16:00:00,44-45,26,82,0.4,49,5.7,NW,317,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T09:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-21 12:00:00,2026-09-21 19:00:00,47-48,24,94,0,62,2.6,N,39,S,,,2,Cerah Berawan,Partly Cloudy,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah berawan-pm.svg,2026-09-21T12:00:00Z
32,32.71,32.71.01,32.71.01.1015,32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan,2026-09-19T12:00:00,2026-09-21 15:00:00,2026-09-21 22:00:00,50-51,23,94,0,35,4,SE,158,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T15:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-19 15:00:00,2026-09-19 22:00:00,2-3,23,84,0,31,7.4,SE,171,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T15:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-19 18:00:00,2026-09-20 01:00:00,5-6,22,87,0,22,5,SE,175,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T18:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-19 21:00:00,2026-09-20 04:00:00,8-9,22,85,0,6,1.8,SE,165,NW,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T21:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-20 00:00:00,2026-09-20 07:00:00,11-12,25,78,0,18,7.1,N,7,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T00:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-20 03:00:00,2026-09-20 10:00:00,14-15,28,64,0,48,7.8,NW,353,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T03:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-20 06:00:00,2026-09-20 13:00:00,17-18,30,53,0.2,14,10.7,E,132,W,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T06:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-20 09:00:00,2026-09-20 16:00:00,20-21,27,70,0.9,38,2,NW,346,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T09:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-20 12:00:00,2026-09-20 19:00:00,23-24,24,89,0,22,5.7,N,27,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T12:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-20 15:00:00,2026-09-20 22:00:00,26-27,24,93,0,44,0.8,S,220,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T15:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-20 18:00:00,2026-09-21 01:00:00,29-30,23,94,0,41,2.8,S,206,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T18:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-20 21:00:00,2026-09-21 04:00:00,32-33,22,92,0,23,3.5,SE,174,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T21:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-21 00:00:00,2026-09-21 07:00:00,35-36,26,74,0,17,2.1,SE,138,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T00:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-21 03:00:00,2026-09-21 10:00:00,38-39,29,61,0.2,25,3.9,N,30,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T03:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-21 06:00:00,2026-09-21 13:00:00,41-42,29,64,0.6,64,5.7,N,45,S,,,2,Cerah Berawan,Partly Cloudy,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah berawan-am.svg,2026-09-21T06:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-21 09:00:00,2026-09-21 16:00:00,44-45,26,82,0.4,49,5.7,NW,317,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T09:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-21 12:00:00,2026-09-21 19:00:00,47-48,24,94,0,62,2.6,N,39,S,,,2,Cerah Berawan,Partly Cloudy,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah berawan-pm.svg,2026-09-21T12:00:00Z
32,32.71,32.71.01,32.71.01.1016,32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku,2026-09-19T12:00:00,2026-09-21 15:00:00,2026-09-21 22:00:00,50-51,23,94,0,35,4,SE,158,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T15:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-19 15:00:00,2026-09-19 22:00:00,2-3,23,84,0,31,7.4,SE,171,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T15:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-19 18:00:00,2026-09-20 01:00:00,5-6,22,87,0,22,5,SE,175,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T18:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-19 21:00:00,2026-09-20 04:00:00,8-9,22,85,0,6,1.8,SE,165,NW,,,0,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T21:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-20 00:00:00,2026-09-20 07:00:00,11-12,25,78,0,18,7.1,N,7,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T00:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-20 03:00:00,2026-09-20 10:00:00,14-15,28,64,0,48,7.8,NW,353,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T03:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-20 06:00:00,2026-09-20 13:00:00,17-18,30,53,0.2,14,10.7,E,132,W,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T06:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-20 09:00:00,2026-09-20 16:00:00,20-21,27,70,0.9,38,2,NW,346,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-20T09:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-20 12:00:00,2026-09-20 19:00:00,23-24,24,89,0,22,5.7,N,27,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T12:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-20 15:00:00,2026-09-20 22:00:00,26-27,24,93,0,44,0.8,S,220,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T15:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-20 18:00:00,2026-09-21 01:00:00,29-30,23,94,0,41,2.8,S,206,N,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T18:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-20 21:00:00,2026-09-21 04:00:00,32-33,22,92,0,23,3.5,SE,174,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-20T21:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-21 00:00:00,2026-09-21 07:00:00,35-36,26,74,0,17,2.1,SE,138,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T00:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-21 03:00:00,2026-09-21 10:00:00,38-39,29,61,0.2,25,3.9,N,30,S,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T03:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-21 06:00:00,2026-09-21 13:00:00,41-42,29,64,0.6,64,5.7,N,45,S,,,2,Cerah Berawan,Partly Cloudy,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah berawan-am.svg,2026-09-21T06:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-21 09:00:00,2026-09-21 16:00:00,44-45,26,82,0.4,49,5.7,NW,317,SE,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-am.svg,2026-09-21T09:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-21 12:00:00,2026-09-21 19:00:00,47-48,24,94,0,62,2.6,N,39,S,,,2,Cerah Berawan,Partly Cloudy,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah berawan-pm.svg,2026-09-21T12:00:00Z
32,32.71,32.71.02,32.71.02.1001,32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari,2026-09-19T12:00:00,2026-09-21 15:00:00,2026-09-21 22:00:00,50-51,23,94,0,35,4,SE,158,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-21T15:00:00Z
32,32.71,32.71.02,32.71.02.1002,32.71.02.1002,Jawa Barat,Kota Bogor,Bogor Timur,Baranangsiang,2026-09-19T12:00:00,2026-09-19 15:00:00,2026-09-19 22:00:00,2-3,24,82,0,32,7.4,SE,171,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T15:00:00Z
32,32.71,32.71.02,32.71.02.1002,32.71.02.1002,Jawa Barat,Kota Bogor,Bogor Timur,Baranangsiang,2026-09-19T12:00:00,2026-09-19 18:00:00,2026-09-20 01:00:00,5-6,23,86,0,24,5,SE,175,NW,,,1,Cerah,Sunny,https://api-apps.bmkg.go.id/storage/icon/cuaca/cerah-pm.svg,2026-09-19T18:00:00Z
